Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2739,31,Female,Sunglasses,Clothing,47,New York,M,Black,Summer,3.192633,No,Free Shipping,Yes,Yes,23,Bank Transfer,Fortnightly
919,24,Female,Jeans,Clothing,39,Kentucky,M,Beige,Spring,3.276626,No,Free Shipping,Yes,Yes,35,Cash,Quarterly
2251,60,Male,Blouse,Clothing,25,Hawaii,L,Magenta,Winter,4.390236,No,Express,No,No,41,Credit Card,Fortnightly
2239,35,Male,Belt,Outerwear,49,Iowa,M,Beige,Spring,3.630585,Yes,Express,No,No,19,Bank Transfer,Annually
1987,54,Male,Shorts,Accessories,78,New Mexico,L,Yellow,Winter,4.610496,No,Free Shipping,No,Yes,22,Bank Transfer,Weekly
3751,28,Male,Skirt,Footwear,43,New Jersey,S,Black,Spring,3.241887,No,Store Pickup,No,No,27,Credit Card,Weekly
141,24,Male,Sweater,Accessories,71,Louisiana,M,Charcoal,Spring,4.617826,No,Free Shipping,No,Yes,5,Cash,Annually
2818,33,Male,Belt,Accessories,38,Nebraska,M,Green,Fall,3.939848,Yes,Store Pickup,No,No,28,PayPal,Fortnightly
439,43,Male,Shorts,Clothing,65,Ohio,M,Black,Summer,4.175493,No,Free Shipping,No,No,4,Debit Card,Fortnightly
2650,36,Female,Sweater,Accessories,56,Oregon,M,Magenta,Fall,3.742418,No,2-Day Shipping,No,No,18,Debit Card,Every 3 Months
1529,35,Female,Shirt,Accessories,40,Nevada,M,Yellow,Winter,3.418224,Yes,Store Pickup,No,No,41,Cash,Quarterly
3192,19,Male,Hat,Clothing,67,Indiana,M,Orange,Fall,4.202718,No,Express,No,No,17,PayPal,Weekly
1477,23,Male,Dress,Clothing,42,Colorado,M,Violet,Spring,3.575264,No,2-Day Shipping,Yes,Yes,26,PayPal,Bi-Weekly
3150,53,Male,Pants,Footwear,26,West Virginia,L,Beige,Summer,3.772945,No,2-Day Shipping,No,Yes,46,PayPal,Quarterly
3472,27,Male,Sunglasses,Footwear,71,Colorado,M,Turquoise,Fall,4.024107,No,Standard,Yes,No,8,PayPal,Quarterly
223,36,Male,Belt,Clothing,65,Illinois,S,Teal,Winter,2.778385,Yes,Express,No,Yes,27,PayPal,Quarterly
1301,54,Male,T-shirt,Clothing,41,New Jersey,XL,Purple,Spring,3.637573,No,Standard,No,Yes,13,Credit Card,Monthly
3358,25,Female,Sunglasses,Accessories,84,Wyoming,L,Violet,Summer,4.486969,No,Next Day Air,No,Yes,1,PayPal,Every 3 Months
1804,60,Male,Shorts,Clothing,42,Iowa,S,Blue,Winter,3.632688,Yes,Store Pickup,No,Yes,23,Credit Card,Bi-Weekly
532,28,Male,Boots,Footwear,36,Maryland,L,Blue,Spring,4.75705,No,Express,Yes,No,37,Cash,Quarterly
2701,35,Female,Shirt,Accessories,57,North Carolina,M,Black,Spring,4.427053,No,Next Day Air,No,No,29,Debit Card,Quarterly
1333,64,Female,Dress,Clothing,56,Ohio,XL,Violet,Summer,3.341902,Yes,Free Shipping,Yes,No,45,PayPal,Fortnightly
1747,57,Male,Hoodie,Footwear,79,Idaho,M,Beige,Spring,4.246467,No,Store Pickup,No,No,25,PayPal,Quarterly
1442,60,Male,Sneakers,Clothing,34,Arizona,M,Gold,Summer,3.945732,No,Express,No,Yes,24,Bank Transfer,Monthly
2712,68,Male,Coat,Clothing,99,Kentucky,L,Green,Spring,2.550744,Yes,Next Day Air,Yes,Yes,29,Debit Card,Monthly
2281,66,Female,Skirt,Footwear,67,Maine,M,Cyan,Summer,4.334852,No,Standard,No,Yes,37,Credit Card,Annually
2548,61,Male,Shorts,Clothing,35,Hawaii,L,Green,Spring,4.165012,No,Standard,Yes,No,39,PayPal,Quarterly
1616,24,Male,Sunglasses,Footwear,55,Colorado,M,Teal,Summer,4.012865,No,Next Day Air,No,Yes,3,Venmo,Weekly
3120,34,Male,Jeans,Clothing,28,Alabama,XL,Charcoal,Summer,2.863786,No,2-Day Shipping,Yes,No,23,Credit Card,Quarterly
483,44,Male,Jewelry,Footwear,79,Wyoming,S,Magenta,Spring,3.54402,Yes,Express,No,No,36,Venmo,Annually
1541,32,Female,Sandals,Accessories,23,Hawaii,M,Brown,Winter,4.258222,No,Next Day Air,Yes,No,14,Cash,Every 3 Months
1406,20,Male,Sweater,Accessories,29,Washington,M,Maroon,Winter,3.671472,No,Free Shipping,No,No,47,Cash,Every 3 Months
3281,50,Male,Pants,Clothing,75,Illinois,M,Teal,Fall,4.097211,No,Store Pickup,No,No,44,Credit Card,Weekly
3688,30,Male,Boots,Accessories,61,Tennessee,S,Gray,Spring,4.071079,No,Express,No,No,34,Debit Card,Fortnightly
2786,44,Male,Sandals,Footwear,90,Nevada,S,Lavender,Summer,4.14727,No,Free Shipping,Yes,Yes,19,Credit Card,Quarterly
809,63,Female,Sweater,Footwear,40,Utah,S,Blue,Summer,3.94258,No,Standard,No,No,48,Credit Card,Bi-Weekly
59,51,Male,Jacket,Accessories,99,Kansas,M,Gray,Summer,4.123916,Yes,Free Shipping,Yes,Yes,30,Debit Card,Every 3 Months
3748,60,Male,Backpack,Accessories,21,Texas,L,Charcoal,Fall,2.625489,No,Free Shipping,No,No,28,PayPal,Fortnightly
2567,55,Male,Sweater,Clothing,39,North Dakota,XL,Brown,Winter,4.742686,No,Free Shipping,Yes,Yes,45,Debit Card,Monthly
66,32,Male,Jacket,Accessories,63,Florida,S,Peach,Fall,3.360094,No,Next Day Air,Yes,No,14,Venmo,Every 3 Months
3738,40,Male,Sunglasses,Accessories,22,Indiana,XL,Maroon,Winter,4.537303,No,Free Shipping,No,No,33,Debit Card,Weekly
3220,49,Male,Backpack,Outerwear,99,West Virginia,L,White,Winter,3.400161,No,Next Day Air,No,Yes,1,Debit Card,Bi-Weekly
2300,30,Male,T-shirt,Clothing,25,Washington,L,Lavender,Winter,4.423136,No,Free Shipping,No,Yes,17,Venmo,Every 3 Months
1308,65,Male,Shorts,Accessories,44,Indiana,XL,Turquoise,Fall,4.096924,Yes,Next Day Air,No,No,4,Cash,Monthly
167,48,Male,Backpack,Accessories,57,Arizona,L,Beige,Winter,3.235847,No,Free Shipping,Yes,Yes,18,Venmo,Fortnightly
430,49,Male,Backpack,Footwear,52,Florida,XL,Orange,Fall,4.004401,No,Express,Yes,No,5,PayPal,Annually
2689,32,Male,Shoes,Clothing,56,Nevada,M,Peach,Spring,4.097803,No,Standard,Yes,No,45,Credit Card,Monthly
3424,54,Female,Blouse,Clothing,40,Vermont,XL,Gold,Spring,4.373808,No,2-Day Shipping,Yes,No,11,Cash,Annually
2551,59,Male,Sweater,Outerwear,70,Florida,XL,Blue,Summer,2.690043,No,Store Pickup,Yes,Yes,22,Venmo,Every 3 Months
2066,53,Male,Dress,Accessories,55,Massachusetts,S,Turquoise,Summer,3.236178,No,Store Pickup,No,No,17,Cash,Bi-Weekly
1564,62,Male,Sandals,Footwear,70,Nebraska,M,Turquoise,Fall,2.711141,No,Free Shipping,Yes,Yes,23,Venmo,Quarterly
1294,48,Female,Gloves,Clothing,80,Washington,M,Maroon,Winter,3.864222,No,Store Pickup,No,No,30,Bank Transfer,Every 3 Months
2400,54,Male,Coat,Clothing,53,New Hampshire,M,Gold,Spring,4.516117,No,2-Day Shipping,Yes,No,46,PayPal,Bi-Weekly
2514,34,Male,Scarf,Footwear,92,Massachusetts,M,Olive,Fall,4.395538,No,Store Pickup,No,Yes,34,Bank Transfer,Monthly
8,45,Male,Shirt,Outerwear,47,Oklahoma,L,Black,Fall,3.011361,Yes,Next Day Air,Yes,Yes,20,Debit Card,Annually
887,51,Female,Scarf,Clothing,62,Delaware,L,Cyan,Summer,2.567768,No,Standard,No,No,43,Bank Transfer,Weekly
3152,35,Male,Sandals,Footwear,46,Texas,M,White,Summer,3.677781,No,Store Pickup,Yes,No,21,Bank Transfer,Quarterly
3726,33,Male,Sunglasses,Accessories,35,New Mexico,XL,Teal,Fall,2.55372,No,Store Pickup,Yes,Yes,18,Venmo,Quarterly
339,40,Male,Shirt,Accessories,67,Ohio,M,Black,Fall,3.68302,No,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months
1692,19,Male,Sweater,Outerwear,92,Illinois,XL,Purple,Summer,4.5631,No,Express,No,Yes,34,Credit Card,Monthly
2285,57,Male,Sneakers,Accessories,57,New Jersey,L,Purple,Fall,3.863633,Yes,Store Pickup,No,No,21,Cash,Every 3 Months
2304,58,Female,Coat,Accessories,20,Idaho,L,Yellow,Spring,4.367022,No,Next Day Air,No,Yes,1,Venmo,Weekly
3357,58,Female,Hat,Clothing,76,Tennessee,L,Peach,Winter,2.95535,No,Standard,Yes,No,10,Bank Transfer,Every 3 Months
3377,51,Female,Shorts,Clothing,44,West Virginia,S,Green,Spring,4.231064,No,Express,No,Yes,11,PayPal,Annually
619,52,Female,Blouse,Accessories,40,Illinois,S,Black,Spring,4.192362,No,Next Day Air,No,No,23,Debit Card,Every 3 Months
1560,61,Male,Gloves,Clothing,39,North Carolina,S,Orange,Fall,4.137634,Yes,Express,No,No,21,Venmo,Bi-Weekly
2029,18,Male,Handbag,Accessories,21,Utah,L,Teal,Fall,3.543334,No,Express,No,No,3,Venmo,Annually
1915,29,Female,Sunglasses,Accessories,86,Tennessee,M,Charcoal,Winter,3.090794,No,Standard,No,No,30,PayPal,Annually
1392,57,Male,Jeans,Accessories,75,New Mexico,XL,Orange,Fall,2.741025,No,Free Shipping,No,Yes,43,PayPal,Annually
2062,48,Male,Sandals,Outerwear,32,West Virginia,M,Yellow,Winter,4.628067,No,Express,No,No,33,Credit Card,Fortnightly
2047,19,Male,Handbag,Accessories,46,Maine,L,Magenta,Summer,4.004342,No,Next Day Air,No,No,21,PayPal,Fortnightly
3501,28,Female,Belt,Accessories,91,South Carolina,L,Gold,Winter,3.434355,No,2-Day Shipping,No,Yes,36,Debit Card,Fortnightly
1472,46,Male,Shirt,Clothing,28,Wisconsin,L,Brown,Summer,2.71547,No,Next Day Air,Yes,No,39,Cash,Fortnightly
2457,48,Male,Pants,Footwear,35,New York,S,Teal,Spring,2.904342,No,Store Pickup,Yes,No,12,PayPal,Fortnightly
565,57,Male,Jeans,Clothing,65,Idaho,M,Charcoal,Winter,4.313381,Yes,Free Shipping,No,No,41,Venmo,Fortnightly
1303,36,Male,Shorts,Accessories,53,Rhode Island,S,Violet,Summer,3.923708,No,Express,No,Yes,15,Credit Card,Fortnightly
2,35,Male,Sweater,Clothing,97,Oregon,L,Pink,Summer,4.866962,No,Next Day Air,Yes,Yes,29,Bank Transfer,Fortnightly
633,22,Male,Shirt,Clothing,53,Maine,XL,Violet,Fall,4.654747,Yes,Free Shipping,No,No,19,Venmo,Quarterly
1821,30,Male,T-shirt,Clothing,35,Louisiana,S,Cyan,Spring,3.020231,Yes,2-Day Shipping,Yes,Yes,11,Debit Card,Monthly
2037,66,Female,Shirt,Accessories,56,New Jersey,M,Maroon,Summer,2.806253,Yes,Store Pickup,Yes,No,47,Bank Transfer,Annually
2523,33,Male,Sandals,Outerwear,50,Hawaii,XL,Gold,Fall,2.637896,Yes,Free Shipping,No,No,9,Venmo,Fortnightly
3868,37,Male,Hoodie,Footwear,40,Alaska,M,Indigo,Summer,4.485405,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly
1055,52,Female,Sunglasses,Footwear,60,Arizona,L,Orange,Winter,4.310766,Yes,Next Day Air,No,Yes,48,Debit Card,Quarterly
3252,57,Male,Pants,Accessories,71,Delaware,L,Black,Fall,3.222631,No,Free Shipping,No,Yes,2,Bank Transfer,Every 3 Months
3610,57,Male,Blouse,Clothing,60,Nebraska,M,Magenta,Winter,4.238225,Yes,Express,No,No,45,Venmo,Fortnightly
3637,57,Female,Shorts,Footwear,98,New Hampshire,L,Charcoal,Winter,2.965367,No,Express,Yes,No,37,Venmo,Bi-Weekly
3260,40,Male,Gloves,Clothing,45,Delaware,M,Blue,Summer,4.952967,No,Standard,No,No,35,Debit Card,Bi-Weekly
2745,24,Male,Shorts,Accessories,41,Kentucky,M,White,Winter,2.973462,Yes,Store Pickup,Yes,Yes,26,Cash,Annually
2054,54,Male,Hat,Outerwear,29,Minnesota,M,Yellow,Spring,2.851745,Yes,2-Day Shipping,No,No,3,Debit Card,Monthly
2131,69,Male,Boots,Accessories,49,South Carolina,M,Beige,Spring,3.400127,No,Express,No,No,42,Debit Card,Monthly
3048,64,Male,Socks,Clothing,38,Kansas,L,Green,Winter,2.787364,No,2-Day Shipping,No,Yes,12,PayPal,Fortnightly
1043,45,Male,Belt,Accessories,34,Oklahoma,M,Green,Fall,4.866505,No,Free Shipping,No,Yes,31,Cash,Annually
2135,36,Female,Socks,Footwear,99,Nebraska,S,Cyan,Summer,3.152346,No,Next Day Air,No,No,39,Debit Card,Fortnightly
3372,18,Female,Dress,Clothing,80,Georgia,S,Brown,Spring,4.52409,Yes,Store Pickup,No,Yes,41,PayPal,Weekly
124,38,Male,Belt,Accessories,28,South Carolina,S,White,Fall,2.937422,No,Free Shipping,Yes,Yes,29,Bank Transfer,Monthly
534,59,Male,Skirt,Clothing,31,South Carolina,S,Green,Winter,3.709845,Yes,Standard,No,Yes,24,Bank Transfer,Monthly
432,33,Male,Jewelry,Clothing,53,Kansas,M,Peach,Summer,3.595306,No,Standard,No,No,41,Venmo,Weekly
3812,25,Male,T-shirt,Clothing,48,Virginia,XL,Purple,Spring,4.486132,No,2-Day Shipping,Yes,No,7,Venmo,Every 3 Months
3595,56,Male,Shorts,Footwear,89,Maine,L,Olive,Spring,4.597834,No,Standard,Yes,No,4,Cash,Weekly
2820,68,Male,Jeans,Clothing,85,Oklahoma,M,Magenta,Spring,3.598573,No,Express,Yes,No,15,PayPal,Every 3 Months
2570,67,Female,Coat,Outerwear,24,Utah,S,Cyan,Fall,3.875798,No,Next Day Air,No,No,3,Credit Card,Monthly
674,64,Male,Shirt,Clothing,97,Texas,XL,Maroon,Summer,4.621242,No,Express,No,Yes,22,Cash,Bi-Weekly
633,62,Male,Socks,Accessories,28,Maryland,M,Teal,Winter,3.98581,No,Store Pickup,No,No,43,Credit Card,Every 3 Months
79,69,Male,Jacket,Clothing,26,South Carolina,M,Purple,Fall,3.826412,No,Store Pickup,Yes,No,11,Debit Card,Quarterly
1292,18,Male,Scarf,Footwear,84,Oregon,M,Olive,Fall,3.436943,No,Next Day Air,No,No,5,Venmo,Fortnightly
92,25,Female,Sneakers,Accessories,79,Tennessee,M,Black,Summer,3.263422,Yes,Free Shipping,Yes,Yes,36,Venmo,Monthly
597,30,Male,Sunglasses,Accessories,81,New Hampshire,XL,Beige,Fall,4.490852,Yes,Express,Yes,Yes,31,Debit Card,Bi-Weekly
685,22,Male,Shorts,Accessories,49,Montana,M,White,Fall,4.163869,No,2-Day Shipping,No,Yes,42,Cash,Fortnightly
2760,34,Male,Hat,Clothing,81,Alabama,L,Red,Summer,2.575851,No,Express,Yes,No,15,Venmo,Annually
2933,45,Male,Hat,Accessories,96,Kansas,S,Orange,Summer,4.061432,Yes,Express,No,Yes,20,PayPal,Bi-Weekly
2147,64,Male,Shoes,Clothing,68,Delaware,M,Gold,Spring,4.103608,Yes,Free Shipping,No,No,30,Venmo,Fortnightly
3048,50,Male,Gloves,Clothing,80,West Virginia,L,Beige,Fall,2.514044,No,Standard,Yes,No,22,PayPal,Weekly
1689,49,Female,Skirt,Accessories,99,Maryland,M,Silver,Winter,4.658363,No,Store Pickup,Yes,No,48,PayPal,Weekly
152,39,Male,Coat,Accessories,57,Rhode Island,L,Yellow,Winter,2.766387,No,2-Day Shipping,No,Yes,49,Venmo,Bi-Weekly
39,52,Female,Pants,Outerwear,52,Massachusetts,M,Magenta,Summer,4.424,Yes,Store Pickup,Yes,Yes,32,Credit Card,Fortnightly
2641,19,Female,Blouse,Clothing,50,Ohio,M,Charcoal,Fall,2.548894,Yes,2-Day Shipping,Yes,Yes,41,PayPal,Quarterly
2751,28,Male,Shorts,Accessories,95,Maryland,M,Beige,Summer,4.49191,No,Store Pickup,No,No,19,Credit Card,Weekly
1282,19,Male,Shirt,Clothing,93,Arkansas,M,White,Summer,3.559415,No,2-Day Shipping,No,No,38,Debit Card,Quarterly
1306,42,Female,Skirt,Outerwear,95,Maine,M,Orange,Summer,3.474871,No,Next Day Air,No,Yes,14,PayPal,Bi-Weekly
3290,67,Female,Dress,Clothing,69,Kentucky,XL,Black,Fall,4.112926,Yes,Free Shipping,Yes,Yes,41,Cash,Fortnightly
3730,57,Female,Shorts,Accessories,69,Indiana,M,Black,Fall,4.767125,No,2-Day Shipping,No,No,41,Credit Card,Annually
3223,29,Female,Gloves,Clothing,44,Tennessee,M,Red,Spring,4.308975,No,Express,No,No,42,Bank Transfer,Monthly
1474,67,Male,Boots,Clothing,94,Arizona,S,Orange,Fall,3.232953,No,Next Day Air,Yes,No,30,Credit Card,Weekly
1787,51,Female,Blouse,Accessories,27,Kansas,M,Violet,Spring,3.982954,No,Next Day Air,No,Yes,11,PayPal,Annually
2757,24,Male,Sneakers,Footwear,60,Texas,S,Peach,Winter,2.792022,Yes,Express,No,No,13,PayPal,Quarterly
3828,53,Male,Dress,Footwear,36,Hawaii,M,White,Fall,3.992616,No,2-Day Shipping,Yes,No,46,Venmo,Fortnightly
2266,47,Female,Skirt,Clothing,87,Utah,XL,White,Summer,4.688942,No,2-Day Shipping,Yes,No,9,Cash,Annually
1525,40,Female,Coat,Clothing,39,Washington,M,Pink,Summer,3.851479,No,Free Shipping,Yes,No,20,Bank Transfer,Bi-Weekly
3570,55,Female,Sweater,Accessories,42,Montana,M,Indigo,Summer,3.040153,No,Express,No,Yes,13,PayPal,Every 3 Months
1048,63,Male,Boots,Footwear,90,Utah,L,Violet,Fall,4.238994,Yes,Free Shipping,No,No,40,Cash,Fortnightly
2047,28,Male,Handbag,Clothing,73,North Carolina,L,Brown,Winter,3.797945,Yes,Express,Yes,Yes,37,Credit Card,Fortnightly
3897,32,Female,Skirt,Clothing,49,Idaho,XL,Black,Fall,4.627436,No,Store Pickup,No,No,21,Venmo,Fortnightly
2322,25,Female,Sneakers,Accessories,29,Michigan,L,Teal,Fall,3.045063,Yes,2-Day Shipping,Yes,No,16,Cash,Quarterly
2975,46,Female,T-shirt,Footwear,47,Minnesota,S,Maroon,Summer,4.300643,Yes,2-Day Shipping,No,No,3,Cash,Monthly
2940,41,Male,Shirt,Accessories,50,South Dakota,M,Charcoal,Fall,4.175671,No,Next Day Air,No,No,10,PayPal,Annually
565,42,Male,Hoodie,Footwear,68,California,L,Olive,Fall,4.602369,No,Free Shipping,Yes,No,38,Venmo,Fortnightly
1779,35,Female,Sneakers,Accessories,34,Wyoming,XL,Violet,Fall,3.214196,Yes,Store Pickup,Yes,No,6,Bank Transfer,Annually
2247,41,Female,Boots,Outerwear,39,New Mexico,M,Purple,Summer,4.180442,No,Standard,No,No,24,PayPal,Every 3 Months
1292,32,Female,Backpack,Clothing,73,Connecticut,M,Charcoal,Summer,2.657649,No,Free Shipping,No,Yes,39,Bank Transfer,Annually
3871,48,Female,Skirt,Outerwear,88,Alabama,XL,Maroon,Winter,3.525045,Yes,Free Shipping,Yes,Yes,42,Cash,Quarterly
489,35,Female,Pants,Clothing,47,Oregon,M,Green,Fall,4.676224,No,2-Day Shipping,No,No,2,Cash,Monthly
412,36,Female,Sandals,Clothing,98,New Jersey,S,Pink,Summer,2.929722,No,Express,No,No,6,PayPal,Every 3 Months
2010,33,Male,Pants,Clothing,70,Florida,XL,Orange,Fall,4.676932,No,Next Day Air,No,Yes,20,Debit Card,Monthly
1922,57,Female,Sneakers,Accessories,84,West Virginia,XL,Turquoise,Summer,3.172523,No,Free Shipping,No,Yes,48,Cash,Every 3 Months
786,60,Male,Sunglasses,Footwear,62,Arkansas,M,Pink,Fall,4.56745,No,Standard,No,No,9,Cash,Bi-Weekly
1011,44,Male,T-shirt,Accessories,27,Missouri,M,Pink,Summer,4.141473,No,Express,No,Yes,18,Credit Card,Fortnightly
2898,58,Male,Dress,Accessories,34,Mississippi,L,Lavender,Winter,4.458388,No,Standard,Yes,Yes,36,PayPal,Monthly
444,47,Male,Shoes,Footwear,98,Kansas,S,Olive,Winter,3.482874,No,2-Day Shipping,No,No,33,Debit Card,Monthly
1730,32,Male,Hat,Footwear,52,Nebraska,S,Silver,Winter,4.343941,No,Store Pickup,No,No,10,Venmo,Monthly
1108,23,Female,T-shirt,Outerwear,50,Hawaii,M,Peach,Fall,4.190795,Yes,2-Day Shipping,Yes,Yes,20,Credit Card,Monthly
536,58,Male,Jewelry,Accessories,67,Mississippi,XL,Brown,Fall,4.08892,No,Next Day Air,Yes,No,38,Cash,Every 3 Months
1189,38,Male,Pants,Outerwear,64,Arkansas,M,Olive,Summer,2.641403,No,Standard,No,Yes,40,Bank Transfer,Quarterly
2143,30,Female,Sunglasses,Accessories,64,Washington,L,Beige,Fall,3.933391,Yes,Free Shipping,No,Yes,32,Credit Card,Fortnightly
1582,46,Female,Socks,Clothing,75,New Mexico,M,Orange,Winter,4.815867,Yes,Next Day Air,Yes,No,29,Debit Card,Quarterly
3183,26,Male,Jewelry,Accessories,44,Mississippi,M,White,Summer,3.517124,Yes,2-Day Shipping,No,No,34,Bank Transfer,Fortnightly
83,62,Male,Scarf,Clothing,62,Maryland,M,White,Spring,4.217139,No,Store Pickup,No,No,31,Bank Transfer,Bi-Weekly
1255,27,Male,Sneakers,Clothing,45,Colorado,XL,Indigo,Spring,4.259243,No,Free Shipping,Yes,No,44,Bank Transfer,Every 3 Months
3848,63,Female,Blouse,Accessories,43,Michigan,M,Pink,Spring,4.230489,No,2-Day Shipping,No,Yes,35,Debit Card,Quarterly
3083,58,Female,Sweater,Clothing,59,New Hampshire,L,Magenta,Fall,4.629343,No,Express,No,No,49,Venmo,Annually
812,66,Male,Boots,Outerwear,22,Missouri,L,Black,Summer,3.761873,No,2-Day Shipping,Yes,No,12,Credit Card,Quarterly
2064,23,Male,Socks,Clothing,26,Idaho,S,Olive,Spring,3.531036,No,Express,No,No,1,Debit Card,Bi-Weekly
1031,65,Male,Handbag,Clothing,86,Indiana,S,Teal,Summer,4.014024,No,Store Pickup,Yes,Yes,24,Venmo,Weekly
2158,68,Male,Handbag,Clothing,55,Tennessee,M,Violet,Summer,3.444381,No,Next Day Air,No,No,44,Cash,Weekly
930,60,Female,Gloves,Accessories,63,California,XL,Indigo,Fall,4.371313,Yes,Free Shipping,No,Yes,31,Bank Transfer,Fortnightly
852,28,Male,Coat,Clothing,44,New Jersey,M,Magenta,Fall,2.842144,Yes,Standard,No,No,5,Credit Card,Quarterly
1391,45,Female,T-shirt,Footwear,49,Nevada,M,Red,Summer,4.46466,No,Express,No,No,2,Cash,Weekly
3574,42,Female,Skirt,Clothing,31,New York,M,Blue,Fall,2.650242,No,Store Pickup,No,Yes,15,Debit Card,Bi-Weekly
1792,29,Female,Sandals,Footwear,46,Nevada,L,Olive,Winter,3.364614,No,Next Day Air,Yes,Yes,31,Cash,Bi-Weekly
3712,57,Female,Hoodie,Outerwear,49,Massachusetts,S,Red,Winter,3.122398,No,Next Day Air,Yes,Yes,12,Venmo,Annually
1300,31,Male,Dress,Clothing,72,Missouri,M,Maroon,Winter,3.083967,No,Standard,Yes,Yes,10,Bank Transfer,Quarterly
3203,29,Male,Shoes,Clothing,77,Oregon,S,Cyan,Fall,3.597783,No,Free Shipping,No,Yes,33,Bank Transfer,Fortnightly
3673,57,Male,Jewelry,Clothing,50,Michigan,L,Cyan,Summer,2.797665,No,Standard,No,Yes,47,Venmo,Annually
1457,52,Male,Sweater,Footwear,31,Louisiana,M,Brown,Spring,3.939706,Yes,Express,Yes,No,6,Debit Card,Every 3 Months
931,42,Male,Backpack,Clothing,76,Kentucky,S,Red,Spring,3.413886,Yes,Express,No,No,44,Venmo,Quarterly
3753,24,Male,Shorts,Footwear,95,Mississippi,M,Lavender,Spring,3.138969,Yes,Store Pickup,Yes,Yes,9,Cash,Annually
1875,56,Female,Jeans,Accessories,63,Michigan,L,Lavender,Winter,3.38758,Yes,Express,No,No,12,Venmo,Annually
3876,63,Male,Shorts,Clothing,48,Illinois,M,Yellow,Spring,4.205418,No,Express,Yes,Yes,40,PayPal,Quarterly
775,36,Male,Shorts,Clothing,59,New York,M,White,Summer,2.524035,Yes,Express,Yes,No,22,Cash,Weekly
3896,58,Male,Jewelry,Outerwear,84,Wyoming,XL,Peach,Summer,3.537287,Yes,Free Shipping,No,Yes,41,PayPal,Monthly
2849,33,Male,Jacket,Accessories,90,Minnesota,L,Green,Winter,2.978583,No,Next Day Air,No,Yes,2,Venmo,Monthly
829,64,Male,Pants,Clothing,36,Colorado,XL,Magenta,Spring,3.690477,No,Store Pickup,No,No,8,Credit Card,Quarterly
885,38,Male,T-shirt,Accessories,56,Alaska,M,Gold,Summer,3.922666,No,Express,Yes,Yes,32,Venmo,Monthly
3096,24,Male,Jeans,Clothing,56,Oklahoma,L,Maroon,Spring,3.097422,Yes,Express,No,Yes,9,Bank Transfer,Annually
3607,41,Male,Socks,Outerwear,40,Indiana,M,Beige,Summer,4.677142,Yes,Standard,No,No,24,Venmo,Weekly
2545,54,Male,Sandals,Clothing,48,Indiana,XL,Indigo,Winter,3.920973,Yes,Next Day Air,No,Yes,35,PayPal,Monthly
1110,51,Male,Shoes,Clothing,92,Delaware,M,White,Winter,3.712602,No,Express,No,Yes,25,Bank Transfer,Monthly
3609,49,Male,Sandals,Clothing,65,Minnesota,L,Silver,Spring,4.010357,No,Store Pickup,No,No,42,Debit Card,Monthly
2662,61,Male,Jacket,Clothing,59,Nevada,S,Blue,Summer,4.675862,Yes,Express,Yes,No,31,Venmo,Weekly
2924,21,Male,Socks,Accessories,74,Washington,M,Cyan,Summer,3.438043,No,Store Pickup,Yes,Yes,34,Cash,Weekly
18,60,Male,Blouse,Clothing,54,Alaska,L,Turquoise,Summer,4.099522,Yes,Next Day Air,Yes,No,34,PayPal,Annually
1869,33,Male,Coat,Clothing,78,Illinois,S,Magenta,Winter,4.147757,No,2-Day Shipping,Yes,Yes,11,Cash,Annually
171,32,Male,Socks,Clothing,34,Vermont,S,Charcoal,Spring,4.666681,No,Standard,No,Yes,43,Credit Card,Weekly
3173,69,Male,Skirt,Outerwear,58,Arkansas,M,Maroon,Winter,3.609279,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Monthly
118,57,Male,Socks,Clothing,87,Washington,L,Charcoal,Summer,2.615964,No,Store Pickup,Yes,Yes,23,Venmo,Bi-Weekly
3283,22,Male,Shoes,Clothing,78,Texas,M,Green,Summer,2.577165,No,Store Pickup,Yes,No,40,Bank Transfer,Weekly
2358,50,Male,Belt,Clothing,35,Mississippi,M,Pink,Spring,2.826479,No,Store Pickup,No,Yes,43,Cash,Bi-Weekly
717,23,Male,Backpack,Clothing,28,South Carolina,L,Pink,Summer,3.994548,No,Free Shipping,Yes,Yes,27,Debit Card,Quarterly
3753,45,Male,Blouse,Accessories,87,South Carolina,M,Purple,Winter,4.964136,No,Express,Yes,No,17,Cash,Quarterly
3157,52,Male,Jeans,Clothing,56,New Jersey,L,Gray,Fall,4.444549,Yes,Next Day Air,No,Yes,34,Credit Card,Bi-Weekly
664,39,Male,T-shirt,Clothing,24,New Hampshire,S,Black,Fall,2.893193,No,Express,Yes,No,36,Debit Card,Monthly
3664,56,Male,Coat,Accessories,90,Vermont,M,Gold,Winter,4.558814,No,Store Pickup,Yes,Yes,47,PayPal,Quarterly
3659,42,Male,Jeans,Clothing,52,South Carolina,L,Beige,Summer,2.892553,No,Express,Yes,No,7,PayPal,Fortnightly
